INSEE,Commune,DEP,REG,82_14_a,82_14_b,82_14_c,82_14_d,82_14_e,82_14_f,82_14_g
27446,Ormes,27,23,2,0,0,0,0,0,0
27447,Orvaux,27,23,1,0,0,0,0,0,0
27448,Pacy-sur-Eure,27,23,6,0,0,0,0,0,0
27449,Panilleuse,27,23,1,0,0,0,0,0,0
27451,Parville,27,23,2,0,0,1,0,0,0
27452,Perriers-la-Campagne,27,23,1,0,0,0,0,0,0
27453,Perriers-sur-Andelle,27,23,4,0,0,0,0,0,0
27454,Perruel,27,23,3,0,0,0,0,0,0
27455,Piencourt,27,23,2,0,0,0,0,0,0
27456,Pinterville,27,23,5,0,0,0,0,0,0
27457,Piseux,27,23,1,0,0,0,0,0,0
27458,Pîtres,27,23,3,0,0,0,0,0,0
27459,Places,27,23,1,1,0,0,0,0,0
27460,Plainville,27,23,1,0,0,0,0,0,0
27462,Planquay,27,23,1,0,0,0,0,0,0
27463,Plasnes,27,23,1,0,0,1,0,0,0
27464,Plessis-Grohan,27,23,2,0,0,0,0,0,0
27465,Plessis-Hébert,27,23,1,0,0,0,0,0,0
27466,Plessis-Sainte-Opportune,27,23,2,0,0,0,0,0,0
27467,Pont-Audemer,27,23,7,0,0,0,0,0,0
27468,Pont-Authou,27,23,3,0,0,0,0,0,0
27469,Pont-de-l'Arche,27,23,2,0,0,0,0,0,0
27470,Pont-Saint-Pierre,27,23,5,0,0,0,0,0,0
27471,Porte-Joie,27,23,1,0,0,0,0,0,0
27472,Portes,27,23,2,0,0,0,0,0,0
27473,Port-Mort,27,23,3,0,0,0,0,0,0
27474,Poses,27,23,3,0,0,0,0,0,0
27475,Poterie-Mathieu,27,23,1,0,0,0,0,0,0
27476,Préaux,27,23,4,0,0,0,0,0,0
27477,Pressagny-l'Orgueilleux,27,23,1,0,0,0,0,0,0
27478,Prey,27,23,1,0,0,0,0,0,0
27480,Puchay,27,23,1,0,0,1,0,0,0
27481,Pullay,27,23,1,0,0,0,0,0,0
27482,Pyle,27,23,2,0,0,0,0,0,0
27483,Quatremare,27,23,2,0,0,0,0,0,0
27484,Quessigny,27,23,1,0,0,0,0,0,0
27485,Quillebeuf-sur-Seine,27,23,4,0,0,0,1,0,0
27486,Quittebeuf,27,23,2,0,0,0,0,0,0
27487,Radepont,27,23,3,0,0,0,0,0,0
27488,Renneville,27,23,2,0,0,0,0,0,0
27489,Reuilly,27,23,1,0,0,1,0,0,0
27490,Richeville,27,23,1,0,0,0,0,0,0
27491,Roman,27,23,2,0,0,1,0,0,0
27492,Romilly-la-Puthenaye,27,23,1,0,0,0,0,0,0
27493,Romilly-sur-Andelle,27,23,5,0,0,0,0,0,0
27495,Roquette,27,23,1,0,0,0,0,0,0
27496,Rosay-sur-Lieure,27,23,2,0,0,0,0,0,0
27497,Rougemontiers,27,23,2,0,0,0,0,0,0
27498,Rouge-Perriers,27,23,5,0,0,0,0,0,0
27499,Roussière,27,23,1,0,0,0,0,0,0
27500,Routot,27,23,1,1,0,0,0,0,0
27501,Rouvray,27,23,1,0,0,0,0,0,0
27502,Rugles,27,23,2,0,0,0,0,0,0
27503,Sacq,27,23,1,0,0,0,0,0,0
27504,Sacquenville,27,23,2,0,0,0,0,0,0
27505,Saint-Agnan-de-Cernières,27,23,1,0,0,0,0,0,0
27506,Saint-Amand-des-Hautes-Terres,27,23,2,0,0,0,0,0,0
27507,Saint-André-de-l'Eure,27,23,2,3,0,0,0,0,0
27508,Saint-Antonin-de-Sommaire,27,23,1,0,0,0,0,0,0
27510,Saint-Aquilin-de-Pacy,27,23,3,0,0,0,0,0,0
27511,Saint-Aubin-d'Ecrosville,27,23,2,0,0,0,0,0,0
27512,Saint-Aubin-de-Scellon,27,23,3,0,0,0,0,0,0
27513,Saint-Aubin-des-Hayes,27,23,1,0,0,0,0,0,0
27514,Saint-Aubin-du-Thenney,27,23,1,0,0,0,0,0,0
27515,Saint-Aubin-le-Guichard,27,23,1,0,0,0,0,0,0
27516,Saint-Aubin-le-Vertueux,27,23,1,0,0,0,0,0,0
27517,Saint-Aubin-sur-Gaillon,27,23,2,0,0,2,0,0,0
27518,Saint-Aubin-sur-Quillebeuf,27,23,4,1,0,0,1,0,0
27519,Sainte-Barbe-sur-Gaillon,27,23,1,0,0,0,0,0,0
27520,Saint-Benoît-des-Ombres,27,23,1,0,0,0,0,0,0
27521,Saint-Christophe-sur-Avre,27,23,2,0,0,0,0,0,0
27522,Saint-Christophe-sur-Condé,27,23,1,0,0,0,0,0,0
27523,Saint-Clair-d'Arcey,27,23,1,0,0,0,0,0,0
27524,Sainte-Colombe-la-Commanderie,27,23,2,0,0,0,0,0,0
27525,Sainte-Colombe-près-Vernon,27,23,1,0,0,0,0,0,0
27526,Sainte-Croix-sur-Aizier,27,23,2,0,0,0,0,0,0
27527,Saint-Cyr-de-Salerne,27,23,1,0,0,0,0,0,0
27528,Vaudreuil,27,23,5,0,0,0,0,0,0
27529,Saint-Cyr-la-Campagne,27,23,3,0,0,0,0,0,0
27530,Saint-Denis-d'Augerons,27,23,2,0,0,0,0,0,0
27531,Saint-Denis-des-Monts,27,23,1,0,0,0,0,0,0
27532,Saint-Denis-du-Béhélan,27,23,2,0,0,0,0,0,0
27533,Saint-Denis-le-Ferment,27,23,2,0,0,0,0,0,0
27534,Saint-Didier-des-Bois,27,23,1,0,0,0,0,0,0
27535,Saint-élier,27,23,2,0,0,0,0,0,0
27536,Saint-éloi-de-Fourques,27,23,3,0,0,0,0,0,0
27537,Saint-étienne-du-Vauvray,27,23,5,0,0,0,0,0,0
27538,Saint-Etienne-l'Allier,27,23,1,0,0,0,0,0,0
27539,Saint-étienne-sous-Bailleul,27,23,1,1,0,0,0,0,0
27540,Sainte-Geneviève-lès-Gasny,27,23,4,0,0,0,0,0,0
27541,Saint-Georges-du-Mesnil,27,23,1,0,0,0,0,0,0
27542,Saint-Georges-du-Vièvre,27,23,1,0,0,0,0,0,0
27543,Saint-Georges-Motel,27,23,7,0,0,0,0,0,0
27544,Saint-Germain-de-Fresney,27,23,1,0,0,0,0,0,0
27545,Saint-Germain-de-Pasquier,27,23,2,0,0,0,0,0,0
27546,Saint-Germain-des-Angles,27,23,5,0,0,0,0,0,0
27547,Saint-Germain-la-Campagne,27,23,1,0,0,0,0,0,0
27548,Saint-Germain-sur-Avre,27,23,5,0,0,0,0,0,0
27549,Saint-Germain-Village,27,23,6,0,0,0,0,0,0
27550,Saint-Grégoire-du-Vièvre,27,23,1,0,0,0,0,0,0
27551,Saint-Jean-de-la-Léqueraye,27,23,1,0,0,0,0,0,0
27552,Saint-Jean-du-Thenney,27,23,1,0,0,0,0,0,0
27553,Saint-Julien-de-la-Liègue,27,23,1,0,0,0,0,0,0
27554,Saint-Just,27,23,2,0,0,0,0,0,0
27555,Saint-Laurent-des-Bois,27,23,1,0,0,0,0,0,0
27556,Saint-Laurent-du-Tencement,27,23,1,0,0,0,0,0,0
27557,Saint-Léger-de-Rôtes,27,23,1,0,0,0,0,0,0
27558,Saint-Léger-du-Gennetey,27,23,1,0,0,0,0,0,0
27560,Saint-Luc,27,23,1,0,0,0,0,0,0
27561,Saint-Maclou,27,23,3,0,0,0,0,0,0
27562,Saint-Marcel,27,23,5,0,0,2,0,0,0
27563,Saint-Mards-de-Blacarville,27,23,4,0,0,0,0,0,0
27564,Saint-Mards-de-Fresne,27,23,1,0,0,0,0,0,0
27565,Sainte-Marguerite-de-l'Autel,27,23,1,0,0,0,0,0,0
27566,Sainte-Marguerite-en-Ouche,27,23,1,0,0,0,0,0,0
27567,Sainte-Marie-de-Vatimesnil,27,23,1,0,0,0,0,0,0
27568,Sainte-Marthe,27,23,1,0,0,0,0,0,0
27569,Saint-Martin-du-Tilleul,27,23,1,0,0,0,0,0,0
27570,Saint-Martin-la-Campagne,27,23,1,0,0,0,0,0,0
27571,Saint-Martin-Saint-Firmin,27,23,1,0,0,0,0,0,0
27572,Saint-Meslin-du-Bosc,27,23,1,0,0,0,0,0,0
27573,Saint-Nicolas-d'Attez,27,23,2,0,0,0,0,0,0
27574,Saint-Nicolas-du-Bosc,27,23,1,0,0,0,0,0,0
27576,Sainte-Opportune-du-Bosc,27,23,3,0,0,0,0,0,0
27577,Sainte-Opportune-la-Mare,27,23,3,0,0,0,0,0,0
27578,Saint-Ouen-d'Attez,27,23,1,0,0,0,0,0,0
27579,Saint-Ouen-de-Pontcheuil,27,23,1,0,0,0,0,0,0
27580,Saint-Ouen-de-Thouberville,27,23,3,0,0,0,0,0,0
27581,Saint-Ouen-des-Champs,27,23,2,0,0,0,0,0,0
27582,Saint-Ouen-du-Tilleul,27,23,2,0,0,0,0,0,0
27584,Saint-Paul-de-Fourques,27,23,3,0,0,0,0,0,0
27586,Saint-Philbert-sur-Boissey,27,23,1,0,0,0,0,0,0
27587,Saint-Philbert-sur-Risle,27,23,5,0,0,0,0,0,0
27588,Saint-Pierre-d'Autils,27,23,2,0,0,0,0,0,0
27589,Saint-Pierre-de-Bailleul,27,23,3,0,0,0,0,0,0
27590,Saint-Pierre-de-Cernières,27,23,1,0,0,0,0,0,0
27591,Saint-Pierre-de-Cormeilles,27,23,3,0,0,0,0,0,0
27592,Saint-Pierre-de-Salerne,27,23,1,0,0,0,0,0,0
27593,Saint-Pierre-des-Fleurs,27,23,1,0,0,1,0,0,0
27594,Saint-Pierre-des-Ifs,27,23,1,0,0,0,0,0,0
27595,Saint-Pierre-du-Bosguérard,27,23,1,2,0,0,0,0,0
27596,Saint-Pierre-du-Mesnil,27,23,1,0,0,0,0,0,0
27597,Saint-Pierre-du-Val,27,23,2,0,0,0,0,0,0
27598,Saint-Pierre-du-Vauvray,27,23,3,0,0,0,0,0,0
27599,Saint-Pierre-la-Garenne,27,23,3,0,0,1,0,0,0
27600,Saint-Quentin-des-Isles,27,23,1,0,0,0,0,0,0
27601,Saint-Samson-de-la-Roque,27,23,5,0,0,0,1,0,0
27602,Saint-Sébastien-de-Morsent,27,23,3,0,0,1,0,0,0
27603,Saint-Siméon,27,23,1,0,0,0,0,0,0
27604,Saint-Sulpice-de-Grimbouville,27,23,2,0,0,0,0,0,0
27605,Saint-Sylvestre-de-Cormeilles,27,23,2,0,0,0,0,0,0
27606,Saint-Symphorien,27,23,1,0,0,0,0,0,0
27607,Saint-Thurien,27,23,3,0,0,0,0,0,0
27608,Saint-Victor-de-Chrétienville,27,23,1,0,0,0,0,0,0
27609,Saint-Victor-d'Epine,27,23,1,0,0,0,0,0,0
27610,Saint-Victor-sur-Avre,27,23,1,0,0,0,0,0,0
27611,Saint-Vigor,27,23,3,0,0,1,0,0,0
27612,Saint-Vincent-des-Bois,27,23,1,0,0,0,0,0,0
27613,Saint-Vincent-du-Boulay,27,23,2,0,0,0,0,0,0
27614,Sancourt,27,23,1,0,0,0,0,0,0
27615,Sassey,27,23,1,0,0,0,0,0,0
27616,Saussaye,27,23,4,1,0,0,0,0,0
27617,Saussay-la-Campagne,27,23,3,1,0,0,0,0,0
27618,Sébécourt,27,23,1,0,0,0,0,0,0
27620,Selles,27,23,1,0,0,0,0,0,0
27621,Serez,27,23,1,0,0,0,0,0,0
27622,Serquigny,27,23,3,0,0,1,0,0,0
27623,Surtauville,27,23,2,0,0,0,0,0,0
27624,Surville,27,23,1,0,0,0,0,0,0
27625,Suzay,27,23,1,0,0,0,0,0,0
27626,Theillement,27,23,2,0,0,0,0,0,0
27627,Theil-Nolent,27,23,1,0,0,0,0,0,0
27628,Thevray,27,23,1,0,0,0,0,0,0
27629,Thiberville,27,23,2,0,0,0,0,0,0
27630,Thibouville,27,23,2,0,0,0,0,0,0
27631,Thierville,27,23,1,0,0,0,0,0,0
27632,Thil,27,23,2,0,0,0,0,0,0
27633,Thilliers-en-Vexin,27,23,2,0,0,0,0,0,0
27634,Thomer-la-Sôgne,27,23,3,0,0,0,0,0,0
27635,Thuit,27,23,1,0,0,0,0,0,0
27636,Thuit-Anger,27,23,2,0,0,0,0,0,0
27637,Thuit-Hébert,27,23,1,1,0,0,0,0,0
27638,Thuit-Signol,27,23,2,1,0,2,0,0,0
27639,Thuit-Simer,27,23,1,2,0,0,0,0,0
27640,Tilleul-Dame-Agnès,27,23,1,0,0,0,0,0,0
27641,Tilleul-Lambert,27,23,2,0,0,0,0,0,0
27642,Tilleul-Othon,27,23,1,0,0,0,0,0,0
27643,Tillières-sur-Avre,27,23,5,0,0,0,0,0,0
27644,Tilly,27,23,3,0,0,0,0,0,0
27645,Tocqueville,27,23,1,0,0,0,0,0,0
27646,Torpt,27,23,2,0,0,0,0,0,0
27647,Tosny,27,23,3,0,0,0,0,0,0
27648,Tostes,27,23,1,0,0,0,0,0,0
27649,Touffreville,27,23,3,0,0,0,0,0,0
27650,Tournedos-Bois-Hubert,27,23,1,0,0,0,0,0,0
27651,Tournedos-sur-Seine,27,23,1,0,0,0,0,0,0
27652,Tourneville,27,23,3,0,0,0,0,0,0
27653,Tourny,27,23,1,0,0,1,0,0,0
27654,Tourville-la-Campagne,27,23,2,0,0,0,0,0,0
27655,Tourville-sur-Pont-Audemer,27,23,4,0,0,0,0,0,0
27656,Toutainville,27,23,3,0,0,0,0,0,0
27657,Touville,27,23,2,0,0,0,0,0,0
27658,Tremblay-Omonville,27,23,3,0,0,0,0,0,0
27659,Trinité,27,23,1,0,0,0,0,0,0
27660,Trinité-de-Réville,27,23,1,0,0,0,0,0,0
27661,Trinité-de-Thouberville,27,23,1,0,0,0,0,0,0
27662,Triqueville,27,23,2,0,0,0,0,0,0
27663,Troncq,27,23,3,0,0,0,0,0,0
27664,Tronquay,27,23,1,0,0,0,0,0,0
27665,Trouville-la-Haule,27,23,4,0,0,0,0,0,0
27666,Vacherie,27,23,4,0,0,0,0,0,0
27667,Valailles,27,23,1,0,0,0,0,0,0
27668,Val-David,27,23,1,0,0,0,0,0,0
27669,Valletot,27,23,2,0,0,0,0,0,0
27670,Vandrimare,27,23,1,0,0,0,0,0,0
27671,Vannecrocq,27,23,2,0,0,0,0,0,0
27672,Vascoeuil,27,23,2,0,0,0,0,0,0
27673,Vatteville,27,23,1,0,0,0,0,0,0
27674,Vaux-sur-Eure,27,23,3,0,0,0,0,0,0
27676,Venables,27,23,1,0,0,0,0,0,0
27677,Venon,27,23,2,1,0,0,0,0,0
27678,Ventes,27,23,2,1,0,0,0,0,0
27679,Verneuil-sur-Avre,27,23,2,0,0,0,0,0,0
27680,Verneusses,27,23,1,0,0,0,0,0,0
27681,Vernon,27,23,6,0,0,2,0,0,0
27682,Vesly,27,23,1,0,0,0,0,0,0
27683,Vézillon,27,23,1,0,0,0,0,0,0
27684,Vieil-évreux,27,23,2,0,0,1,0,0,0
27685,Vieille-Lyre,27,23,1,0,0,0,0,0,0
27686,Vieux-Port,27,23,2,0,0,0,0,0,0
27687,Vieux-Villez,27,23,1,0,0,0,0,0,0
27688,Villalet,27,23,3,0,0,0,0,0,0
27689,Villegats,27,23,1,0,0,0,0,0,0
27690,Villers-en-Vexin,27,23,1,0,0,0,0,0,0
27691,Villers-sur-le-Roule,27,23,1,0,0,0,0,0,0
27692,Villettes,27,23,1,0,0,0,0,0,0
27693,Sylvains-les-Moulins,27,23,3,0,0,0,0,0,0
27694,Villez-sous-Bailleul,27,23,1,0,0,0,0,0,0
27695,Villez-sur-le-Neubourg,27,23,4,0,0,0,0,0,0
27696,Villiers-en-Désoeuvre,27,23,1,0,0,0,0,0,0
27697,Vironvay,27,23,1,0,0,0,0,0,0
27698,Vitot,27,23,2,0,0,0,0,0,0
27699,Voiscreville,27,23,1,0,0,0,0,0,0
27700,Vraiville,27,23,2,0,0,0,0,0,0
27701,Val-de-Reuil,27,23,4,0,0,0,0,0,0
28001,Abondant,28,24,3,0,0,2,0,0,0
28002,Allaines-Mervilliers,28,24,1,0,0,0,0,0,0
28003,Allainville,28,24,1,0,0,0,0,0,0
28004,Allonnes,28,24,1,0,0,0,0,0,0
28005,Alluyes,28,24,2,0,0,0,0,0,0
28006,Amilly,28,24,4,0,0,1,0,0,0
28007,Anet,28,24,4,0,0,0,0,0,0
28008,Ardelles,28,24,1,0,0,0,0,0,0
28009,Ardelu,28,24,1,0,0,0,0,0,0
28010,Argenvilliers,28,24,1,0,0,0,0,0,0
28012,Arrou,28,24,3,0,0,0,0,0,0
28013,Aunay-sous-Auneau,28,24,2,0,0,0,0,0,0
28014,Aunay-sous-Crécy,28,24,1,0,0,0,0,0,0
28015,Auneau,28,24,2,0,0,0,0,0,0
28016,Autels-Villevillon,28,24,1,0,0,0,0,0,0
28017,Autheuil,28,24,1,0,0,0,0,0,0
28018,Authon-du-Perche,28,24,1,0,0,0,0,0,0
28019,Baigneaux,28,24,1,0,0,0,0,0,0
28020,Baignolet,28,24,1,0,0,0,0,0,0
28021,Bailleau-le-Pin,28,24,4,0,0,0,0,0,0
28022,Bailleau-l'Evêque,28,24,1,0,0,0,0,0,0
28023,Bailleau-Armenonville,28,24,2,0,0,0,0,0,0
28024,Barjouville,28,24,2,0,0,0,0,0,0
28025,Barmainville,28,24,1,0,0,0,0,0,0
28026,Baudreville,28,24,1,0,0,0,0,0,0
28027,Bazoche-Gouet,28,24,5,0,0,0,0,0,0
28028,Bazoches-en-Dunois,28,24,1,0,0,0,0,0,0
28029,Bazoches-les-Hautes,28,24,1,0,0,0,0,0,0
28030,Beauche,28,24,1,0,0,0,0,0,0
28031,Beaumont-les-Autels,28,24,1,0,0,0,0,0,0
28032,Beauvilliers,28,24,1,0,0,1,0,0,0
28033,Belhomert-Guéhouville,28,24,1,0,0,0,0,0,0
28034,Berchères-Saint-Germain,28,24,1,0,0,0,0,0,0
28035,Berchères-les-Pierres,28,24,2,0,0,0,0,0,0
28036,Berchères-sur-Vesgre,28,24,3,0,0,2,0,0,0
28037,Bérou-la-Mulotière,28,24,3,0,0,0,0,0,0
28038,Béthonvilliers,28,24,1,0,0,0,0,0,0
28039,Béville-le-Comte,28,24,2,0,0,0,0,0,0
28040,Billancelles,28,24,1,0,0,0,0,0,0
28041,Blandainville,28,24,1,0,0,0,0,0,0
28044,Boisgasson,28,24,1,0,0,0,0,0,0
28045,Boissy-en-Drouais,28,24,1,0,0,0,0,0,0
28046,Boissy-lès-Perche,28,24,4,0,0,0,0,0,0
28047,Boisville-la-Saint-Père,28,24,1,0,0,0,0,0,0
28048,Bourdinière-Saint-Loup,28,24,2,0,0,0,0,0,0
28049,Boncé,28,24,1,0,0,1,0,0,0
28050,Boncourt,28,24,2,0,0,0,0,0,0
28051,Bonneval,28,24,2,0,0,1,0,0,0
28052,Bouglainval,28,24,1,0,0,0,0,0,0
28053,Boullay-les-Deux-églises,28,24,1,0,0,0,0,0,0
28054,Boullay-Mivoye,28,24,2,0,0,0,0,0,0
28055,Boullay-Thierry,28,24,1,0,0,0,0,0,0
28056,Boutigny-Prouais,28,24,2,0,0,2,0,0,0
28057,Bouville,28,24,1,0,0,1,0,0,0
28058,Bréchamps,28,24,2,0,0,0,0,0,0
28059,Brezolles,28,24,1,0,0,0,0,0,0
28060,Briconville,28,24,1,0,0,0,0,0,0
28061,Brou,28,24,2,0,0,1,0,0,0
28062,Broué,28,24,3,0,0,0,0,0,0
28063,Brunelles,28,24,3,0,0,1,0,0,0
28064,Bû,28,24,2,0,0,2,0,0,0
28065,Bullainville,28,24,1,0,0,0,0,0,0
28066,Bullou,28,24,2,0,0,0,0,0,0
28067,Cernay,28,24,2,0,0,0,0,0,0
28068,Challet,28,24,2,0,0,0,0,0,0
28069,Champagne,28,24,2,0,0,0,0,0,0
28070,Champhol,28,24,1,0,0,1,0,0,0
28071,Champrond-en-Gâtine,28,24,1,0,0,1,0,0,0
28072,Champrond-en-Perchet,28,24,2,0,0,5,0,0,0
28073,Champseru,28,24,1,0,0,0,0,0,0
28074,Chapelle-d'Aunainville,28,24,2,0,0,0,0,0,0
28075,Chapelle-du-Noyer,28,24,2,0,0,1,0,0,0
28076,Chapelle-Forainvilliers,28,24,1,1,0,0,0,0,0
28077,Chapelle-Fortin,28,24,3,0,0,0,0,0,0
28078,Chapelle-Guillaume,28,24,2,0,0,0,0,0,0
28079,Chapelle-Royale,28,24,1,0,0,0,0,0,0
28080,Charbonnières,28,24,1,0,0,0,0,0,0
28081,Charonville,28,24,1,0,0,0,0,0,0
28082,Charpont,28,24,2,0,0,0,0,0,0
28083,Charray,28,24,2,0,0,0,0,0,0
28084,Chartainvilliers,28,24,2,0,0,0,0,0,0
28085,Chartres,28,24,5,0,0,3,0,0,0
28086,Chassant,28,24,1,0,0,0,0,0,0
28087,Châtaincourt,28,24,1,0,0,0,0,0,0
28088,Châteaudun,28,24,4,2,0,6,0,0,0
28089,Châteauneuf-en-Thymerais,28,24,1,0,0,1,0,0,0
28090,Châtelets,28,24,1,0,0,0,0,0,0
28091,Châtelliers-Notre-Dame,28,24,1,0,0,0,0,0,0
28092,Châtenay,28,24,2,0,0,0,0,0,0
28093,Châtillon-en-Dunois,28,24,1,0,0,0,0,0,0
28094,Chaudon,28,24,2,0,0,0,0,0,0
28095,Chauffours,28,24,1,0,0,0,0,0,0
28096,Chaussée-d'Ivry,28,24,2,0,0,0,0,0,0
28098,Cherisy,28,24,2,0,0,0,0,0,0
28099,Chuisnes,28,24,3,0,0,0,0,0,0
28100,Cintray,28,24,1,0,0,0,0,0,0
28101,Civry,28,24,3,0,0,0,0,0,0
28102,Clévilliers,28,24,2,0,0,0,0,0,0
28103,Cloyes-sur-le-Loir,28,24,2,1,0,1,0,0,0
28104,Coltainville,28,24,1,0,0,0,0,0,0
28105,Combres,28,24,2,0,0,1,0,0,0
28106,Conie-Molitard,28,24,2,0,0,2,0,0,0
28107,Corancez,28,24,1,0,0,0,0,0,0
28108,Cormainville,28,24,1,0,0,0,0,0,0
28109,Corvées-les-Yys,28,24,1,0,0,0,0,0,0
28110,Coudray,28,24,2,0,0,0,0,0,0
28111,Coudray-au-Perche,28,24,1,0,0,0,0,0,0
28112,Coudreceau,28,24,1,0,0,0,0,0,0
28113,Coulombs,28,24,2,0,0,0,0,0,0
28114,Courbehaye,28,24,1,0,0,0,0,0,0
28115,Courtalain,28,24,1,0,0,1,0,0,0
28116,Courville-sur-Eure,28,24,3,0,0,0,0,0,0
28117,Crécy-Couvé,28,24,1,0,0,0,0,0,0
28118,Croisilles,28,24,1,0,0,0,0,0,0
28119,Croix-du-Perche,28,24,1,0,0,0,0,0,0
28120,Crucey-Villages,28,24,1,0,0,0,0,0,0
28121,Dambron,28,24,1,0,0,1,0,0,0
28122,Dammarie,28,24,2,0,0,0,0,0,0
28123,Dampierre-sous-Brou,28,24,1,0,0,1,0,0,0
28124,Dampierre-sur-Avre,28,24,3,0,0,1,0,0,0
28126,Dancy,28,24,1,0,0,0,0,0,0
28127,Dangeau,28,24,4,0,0,0,0,0,0
28128,Dangers,28,24,1,0,0,0,0,0,0
28129,Denonville,28,24,1,0,0,1,0,0,0
28130,Digny,28,24,2,0,0,0,0,0,0
28132,Donnemain-Saint-Mamès,28,24,2,0,0,1,0,0,0
28133,Douy,28,24,2,0,0,0,0,0,0
28134,Dreux,28,24,4,1,0,1,0,0,0
28135,Droue-sur-Drouette,28,24,1,0,0,2,0,0,0
28136,écluzelles,28,24,2,0,0,0,0,0,0
28137,écrosnes,28,24,1,0,0,0,0,0,0
28139,épeautrolles,28,24,2,0,0,0,0,0,0
28140,épernon,28,24,3,0,0,2,0,0,0
28141,Ermenonville-la-Grande,28,24,3,0,0,0,0,0,0
28142,Ermenonville-la-Petite,28,24,1,0,0,1,0,0,0
28143,Escorpain,28,24,2,0,0,0,0,0,0
28144,étilleux,28,24,1,0,0,0,0,0,0
28145,Fains-la-Folie,28,24,1,0,0,0,0,0,0
28146,Faverolles,28,24,1,0,0,0,0,0,0
28147,Favières,28,24,1,0,0,0,0,0,0
28148,Favril,28,24,1,0,0,0,0,0,0
28149,Ferté-Vidame,28,24,2,0,0,0,0,0,0
28150,Ferté-Villeneuil,28,24,2,0,0,0,0,0,0
28151,Fessanvilliers-Mattanvilliers,28,24,1,0,0,0,0,0,0
28153,Flacey,28,24,1,0,0,0,0,0,0
28154,Fontaine-la-Guyon,28,24,2,0,0,0,0,0,0
28155,Fontaine-les-Ribouts,28,24,1,0,0,0,0,0,0
28156,Fontaine-Simon,28,24,1,0,0,0,0,0,0
28157,Fontenay-sur-Conie,28,24,1,0,0,0,0,0,0
28158,Fontenay-sur-Eure,28,24,2,0,0,0,0,0,0
28159,Framboisière,28,24,2,0,0,0,0,0,0
28160,Francourville,28,24,2,0,0,0,0,0,0
28161,Frazé,28,24,1,0,0,0,0,0,0
28162,Fresnay-le-Comte,28,24,1,0,0,1,0,0,0
28163,Fresnay-le-Gilmert,28,24,1,0,0,0,0,0,0
28164,Fresnay-l'Evêque,28,24,1,0,0,0,0,0,0
28165,Frétigny,28,24,2,0,0,1,0,0,0
28166,Friaize,28,24,1,0,0,0,0,0,0
28167,Fruncé,28,24,3,0,0,0,0,0,0
28168,Gallardon,28,24,1,0,0,0,0,0,0
28169,Garancières-en-Beauce,28,24,1,0,0,0,0,0,0
28170,Garancières-en-Drouais,28,24,1,0,0,0,0,0,0
28171,Garnay,28,24,2,0,0,0,0,0,0
28172,Gas,28,24,1,0,0,0,0,0,0
28173,Gasville-Oisème,28,24,2,0,0,2,0,0,0
28175,Gaudaine,28,24,2,0,0,0,0,0,0
28176,Gault-Saint-Denis,28,24,3,0,0,0,0,0,0
28177,Gellainville,28,24,1,0,0,1,0,0,0
28178,Germainville,28,24,1,0,0,0,0,0,0
28179,Germignonville,28,24,2,0,0,0,0,0,0
28180,Gilles,28,24,1,0,0,0,0,0,0
28182,Gohory,28,24,1,0,0,0,0,0,0
28183,Gommerville,28,24,1,0,0,0,0,0,0
28184,Gouillons,28,24,1,0,0,0,0,0,0
28185,Goussainville,28,24,3,0,0,1,0,0,0
28187,Guainville,28,24,3,0,0,2,0,0,0
28188,Gué-de-Longroi,28,24,1,0,0,0,0,0,0
28189,Guilleville,28,24,1,0,0,0,0,0,0
28190,Guillonville,28,24,1,0,0,0,0,0,0
28191,Hanches,28,24,3,0,0,0,0,0,0
28192,Happonvilliers,28,24,1,0,0,1,0,0,0
28193,Havelu,28,24,2,0,0,0,0,0,0
28194,Houville-la-Branche,28,24,1,0,0,0,0,0,0
28195,Houx,28,24,1,0,0,0,0,0,0
28196,Illiers-Combray,28,24,2,0,0,0,0,0,0
28197,Intréville,28,24,1,0,0,0,0,0,0
28198,Jallans,28,24,3,0,0,3,0,0,0
28199,Janville,28,24,1,0,0,0,0,0,0
28200,Jaudrais,28,24,1,0,0,0,0,0,0
28201,Jouy,28,24,4,0,0,0,0,0,0
28202,Lamblore,28,24,1,0,0,0,0,0,0
28203,Landelles,28,24,2,0,0,0,0,0,0
28204,Langey,28,24,2,0,0,3,0,0,0
28205,Lanneray,28,24,2,0,0,0,0,0,0
28206,Laons,28,24,2,0,0,0,0,0,0
28207,Léthuin,28,24,1,0,0,0,0,0,0
28208,Levainville,28,24,1,0,0,0,0,0,0
28209,Lèves,28,24,2,0,0,0,0,0,0
28210,Levesville-la-Chenard,28,24,1,0,0,0,0,0,0
28211,Logron,28,24,1,0,0,0,0,0,0
28212,Loigny-la-Bataille,28,24,1,0,0,0,0,0,0
28213,Lormaye,28,24,2,0,0,0,0,0,0
28214,Loupe,28,24,2,0,0,1,0,0,0
28215,Louville-la-Chenard,28,24,2,0,0,0,0,0,0
28216,Louvilliers-en-Drouais,28,24,1,0,0,0,0,0,0
28217,Louvilliers-lès-Perche,28,24,1,0,0,0,0,0,0
28218,Lucé,28,24,3,0,0,6,0,0,0
28219,Luigny,28,24,1,0,0,0,0,0,0
28220,Luisant,28,24,5,0,0,5,0,0,0
28221,Lumeau,28,24,1,0,0,0,0,0,0
